y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1.0,0.562,1.212,0.913,-3.153,-1.019,-0.769,1.798,3.008,-1.132,2.065
0.0,-0.98,1.656,-1.324,0.325,-0.49,-1.553,1.957,1.495,-2.768,0.635
3.0,1.371,-1.136,1.077,-1.126,-1.636,1.812,1.833,-0.042,-3.932,-0.533
0.0,1.993,2.258,-2.891,-0.919,-0.98,-2.566,0.721,3.697,-1.739,-2.149
1.0,3.656,4.263,3.04,-3.864,-1.761,-1.779,1.804,-0.633,-4.932,2.101
3.0,-3.272,-1.945,0.986,0.845,1.478,3.665,1.368,0.725,-0.15,-2.276
0.0,-0.364,1.138,1.57,0.337,0.622,-3.637,-3.083,0.044,1.204,-0.542
2.0,-1.432,-0.572,-2.303,-1.003,4.545,1.576,4.323,0.755,-3.428,-4.413
2.0,-1.312,-0.875,-0.446,-0.681,-0.447,2.928,5.608,3.381,-0.527,-0.721
1.0,1.529,0.576,2.009,-0.798,-0.572,2.82,1.089,2.416,-1.678,1.459
3.0,-4.579,-3.598,2.482,2.391,2.653,-3.183,1.703,1.637,-3.316,-2.072
0.0,0.276,-1.763,-3.043,-3.87,3.568,1.23,-3.652,0.438,6.278,-2.147
2.0,-1.04,3.134,-1.559,-2.24,2.236,3.761,-0.319,1.476,-1.121,-2.309
3.0,-0.539,-0.387,1.328,1.509,3.717,0.475,2.15,3.45,-0.415,-0.568
3.0,-3.008,-1.568,2.22,2.003,2.353,1.012,1.021,2.877,-0.921,-0.775
1.0,0.961,2.152,3.603,-3.209,2.229,2.318,4.702,-0.112,-1.121,1.216
3.0,1.53,-1.611,4.065,1.314,1.03,1.074,1.46,4.394,-3.63,-1.652
1.0,1.092,-1.225,-1.453,-1.743,-1.532,3.793,3.593,2.933,-1.849,0.701
3.0,-4.526,-0.698,-0.047,2.403,2.255,2.468,1.5,3.702,0.342,-1.233
1.0,0.18,0.005,1.949,-1.5,-1.515,2.265,2.013,1.759,-0.656,2.128
0.0,-0.941,-0.807,-2.858,-2.956,3.096,-0.349,-2.417,-0.663,4.864,-0.341
0.0,1.424,2.167,-3.1,-2.029,3.137,-1.815,-0.282,1.019,0.411,-1.572
1.0,-0.106,0.321,0.5,-1.505,-2.206,2.216,1.624,2.036,0.369,0.379
3.0,-4.725,-1.409,2.971,4.498,4.718,1.075,2.357,0.543,-4.068,-2.95
1.0,3.384,3.194,3.155,-1.155,-1.265,1.95,1.094,0.495,-1.799,0.548
2.0,-2.724,0.581,-2.193,-2.656,1.296,2.194,1.06,1.619,-2.595,-1.079
0.0,1.65,4.311,0.295,0.648,1.069,-4.417,-0.847,2.989,-2.568,-1.881
2.0,2.043,1.933,-1.127,0.402,0.065,-0.711,1.437,1.692,-2.447,0.218
0.0,3.771,0.275,-2.174,-0.449,-4.142,-5.079,-1.011,1.439,0.223,-1.557
1.0,-0.4,3.066,0.789,-1.335,1.105,1.364,1.883,-0.63,-2.859,2.417
1.0,2.688,4.098,2.906,-0.272,-2.85,4.132,1.088,-0.677,-1.707,-1.222
3.0,0.744,-3.231,1.358,2.635,1.271,-0.525,1.296,-1.22,-2.765,-3.874
3.0,-1.241,-1.524,5.333,0.596,3.305,-0.213,3.324,2.58,-4.08,-1.361
0.0,1.013,-0.749,-1.834,-3.147,2.295,0.217,-2.265,0.813,4.995,-1.686
2.0,0.635,0.026,-2.537,3.129,2.02,0.797,1.122,2.752,0.075,-1.989
2.0,-1.464,1.968,-0.669,-3.812,1.763,3.277,-0.442,1.138,-1.265,-0.986
0.0,1.285,2.06,0.05,-1.15,2.082,-2.507,-0.325,0.295,0.129,-0.932
3.0,-0.929,-1.153,0.601,2.821,3.165,-0.186,1.525,0.539,-0.874,-1.547
3.0,-3.175,-2.557,2.792,-2.19,3.13,-0.253,2.641,1.709,-0.758,-1.046
1.0,-0.495,1.503,1.358,-1.244,-2.895,-2.02,-1.203,-1.937,-1.777,2.944
3.0,1.231,-3.823,0.914,0.572,-0.258,-1.099,-0.216,-0.884,-1.131,-3.185
2.0,-3.632,4.17,-5.84,-2.161,6.295,2.228,2.443,2.401,-0.693,-7.264
3.0,0.374,-1.202,0.784,1.592,2.613,2.871,2.401,3.115,-1.842,-1.903
1.0,-0.683,2.523,1.915,0.728,-0.646,6.125,1.3,-0.185,0.222,-1.275
1.0,0.583,0.563,1.762,-0.923,-2.501,-0.033,0.088,1.477,-0.568,2.558
1.0,0.708,-0.929,3.134,-1.259,0.605,2.353,1.586,2.457,-0.336,1.38
2.0,0.323,1.164,-2.752,-1.197,1.315,-2.233,1.913,2.847,-2.483,-1.696
1.0,-1.52,4.021,3.799,1.288,-2.658,1.026,-2.791,-4.892,-3.115,2.902
3.0,-4.588,-4.466,-0.221,0.35,2.278,2.178,0.224,3.76,0.379,-4.344
2.0,1.52,2.42,-2.105,-0.496,3.05,1.077,0.185,5.005,-0.056,-5.025
1.0,1.995,1.702,0.083,-0.623,-1.801,3.706,1.949,4.672,-0.122,1.121
0.0,2.401,-0.866,0.457,-1.145,-1.178,2.259,2.171,4.333,-1.794,2.335
3.0,-2.289,-3.409,2.04,0.46,2.969,2.075,0.161,2.73,-0.113,-3.957
3.0,-3.898,-1.494,2.981,2.617,2.789,2.569,1.068,-0.391,-0.251,-1.878
0.0,3.148,1.909,-3.125,-0.497,-1.251,-1.988,0.347,-0.399,0.005,-0.053
2.0,-1.516,3.18,-1.815,-1.691,3.855,2.014,-0.43,2.592,1.162,-3.184
0.0,0.012,0.503,-3.912,-1.636,1.198,-3.269,-4.132,1.336,2.341,-3.067
1.0,0.986,-1.105,2.655,-2.274,-2.032,1.745,1.031,1.563,-2.352,1.567
1.0,0.063,-4.965,-0.771,-2.017,0.862,-0.398,0.28,2.111,0.9,-3.785
2.0,-0.071,2.733,2.018,-0.65,-1.352,3.095,2.815,1.573,3.418,-0.617
3.0,0.709,-1.336,0.117,4.1,-0.916,0.833,3.145,-0.404,-2.332,-1.423
1.0,-0.813,1.6,2.342,-0.531,0.706,0.644,-0.128,0.417,-1.436,2.196
2.0,-2.239,0.778,-3.812,1.224,2.592,-0.731,2.509,2.188,-0.818,-3.023
3.0,-3.026,-1.418,3.46,0.531,2.587,3.627,1.172,0.594,-2.623,-3.549
0.0,2.734,1.481,0.325,-2.954,5.562,0.579,-2.668,1.338,4.677,-2.687
0.0,2.574,0.486,-3.042,-2.17,0.537,-0.314,-1.903,-0.922,3.634,-0.54
1.0,0.506,0.551,2.432,-4.51,-1.069,-1.946,2.718,0.9,-0.99,3.624
1.0,2.655,3.647,2.096,0.047,-0.274,4.066,0.785,-0.753,-4.014,0.581
3.0,-1.126,-2.074,2.603,-2.927,2.958,2.671,1.256,2.771,-0.838,-1.045
3.0,-1.411,1.0,0.608,4.429,0.678,1.627,1.851,0.235,-3.482,0.501
3.0,-0.351,-1.361,0.507,3.49,1.147,-0.225,0.354,-0.203,-0.87,-1.504
3.0,-2.088,-0.699,3.307,1.342,2.048,-0.625,3.496,2.107,-2.92,-0.603
3.0,0.767,-0.929,5.502,-1.125,0.617,2.122,2.455,0.376,-4.504,-1.045
3.0,-1.818,-3.022,1.364,1.595,3.116,0.982,0.519,2.721,-2.126,-3.778
1.0,-2.508,1.974,-2.137,-1.407,-2.375,1.926,2.799,1.914,0.465,1.779
0.0,-2.883,-2.008,-4.49,-3.779,3.792,3.636,-3.443,0.738,5.408,-1.029
0.0,0.315,-0.003,-2.706,-0.888,-1.844,-2.106,-1.051,-0.372,0.122,-0.302
1.0,-2.892,-0.03,2.198,0.148,2.752,5.946,0.82,-1.518,-0.095,0.071
0.0,0.294,2.91,-2.367,-0.649,1.755,-2.325,-1.245,2.873,-0.582,-1.779
3.0,-0.472,-0.419,1.708,4.788,2.425,0.443,1.613,2.034,-1.929,-0.868
0.0,3.739,3.747,0.485,-3.337,-3.544,-3.051,1.877,1.368,-4.118,3.631
0.0,-1.246,0.894,0.993,-1.007,-1.559,4.608,1.332,-0.385,-1.54,0.656
2.0,-1.963,0.624,-1.43,-4.361,0.66,3.293,3.241,1.643,-3.334,-1.176
1.0,0.044,1.725,1.079,1.049,-1.612,3.767,-0.676,-1.369,-2.595,0.945
3.0,-1.691,-2.584,2.21,0.554,-2.49,-1.035,1.902,-0.218,-4.021,-0.367
3.0,-3.915,-1.158,1.894,3.016,3.031,0.906,3.538,4.389,-3.576,-1.348
0.0,-1.271,2.475,-0.271,-1.512,3.401,-1.606,-0.325,2.688,-1.144,-1.51
2.0,-3.662,4.726,-1.393,2.368,2.593,3.237,0.107,-0.231,2.23,-2.53
3.0,-1.106,-1.73,1.997,3.979,1.767,-0.238,1.597,1.999,-5.492,-2.073
3.0,-3.603,-2.419,1.31,-1.133,2.654,1.039,2.524,2.576,-0.811,-2.095
0.0,-0.367,0.903,-2.447,-1.991,1.152,0.44,-1.909,1.953,1.2,-1.16
2.0,-0.792,0.355,-2.129,-0.117,0.608,-1.078,1.967,3.208,1.066,-0.876
3.0,-4.211,-2.383,-1.861,1.019,2.743,1.606,0.874,4.808,0.835,-2.31
2.0,-1.375,-3.227,-5.91,-2.68,3.828,0.539,1.51,4.453,-1.069,-1.943
0.0,2.6,1.845,-2.627,-1.539,0.359,-4.454,-0.094,2.927,-0.097,-2.389
0.0,2.75,3.075,-0.929,-0.693,1.557,-0.112,-2.081,3.95,0.945,-2.083
0.0,3.363,2.664,3.905,1.932,-1.435,-2.915,-2.278,0.229,-0.321,-0.525
3.0,0.612,-0.863,0.367,1.443,-0.649,1.704,3.181,0.76,-3.702,-0.604
2.0,-2.388,5.11,-1.3,0.937,2.76,1.608,0.547,0.758,-2.139,-3.91
3.0,-1.135,-0.728,0.55,2.381,0.931,2.223,1.386,0.405,-1.097,-0.352
3.0,-0.051,0.064,4.901,1.008,0.315,2.301,4.14,1.565,-4.837,0.296
1.0,-0.233,1.234,-0.052,-1.121,-3.116,2.927,1.562,1.298,-0.061,1.058
1.0,-1.089,-3.126,-0.63,-1.426,-1.935,0.949,-0.478,2.793,-1.563,1.49
2.0,-2.133,2.691,-0.344,-0.652,2.121,-0.176,2.255,0.671,-3.452,-2.423
3.0,-0.988,-2.628,2.177,0.013,2.296,0.665,2.307,1.332,-1.796,-3.157
0.0,0.722,3.289,1.112,-0.149,0.173,-3.295,2.9,0.602,-1.612,1.151
1.0,0.824,2.345,4.216,1.916,0.596,5.073,-1.415,-1.578,-1.749,-0.523
1.0,1.659,4.346,4.148,0.26,2.78,5.832,1.295,-1.82,-2.885,-0.586
3.0,-1.304,-2.524,3.188,-1.868,0.406,-0.225,2.02,2.554,-2.919,-0.291
2.0,-0.017,3.677,1.67,0.202,-1.957,0.052,0.398,0.855,0.14,1.101
0.0,0.17,2.435,-3.053,-1.914,4.253,-1.479,-2.748,2.654,0.236,-3.343
3.0,0.291,-4.526,-0.036,1.5,1.426,-0.092,1.173,1.625,1.705,-3.173
3.0,-0.496,-4.767,-0.976,0.785,1.274,-1.31,-1.058,0.965,0.86,-3.362
1.0,1.757,0.184,-1.052,-3.244,-0.899,2.735,3.941,3.946,-2.452,2.494
0.0,0.766,-0.953,-5.445,-3.362,0.071,-0.353,-0.007,0.802,4.354,0.421
2.0,-1.044,-0.333,-2.185,-5.241,0.326,2.75,3.064,4.019,0.016,-0.628
0.0,1.716,0.408,-4.321,-2.302,1.343,0.935,-2.695,-0.298,3.043,-0.951
3.0,1.994,-1.373,1.617,-1.724,-1.766,3.24,1.9,2.411,-1.208,-0.074
3.0,-5.206,0.285,-0.942,1.361,0.814,1.671,1.921,-0.086,0.43,0.532
0.0,2.445,1.783,-2.152,-0.681,-0.637,-4.347,-3.133,5.093,0.019,-4.116
1.0,3.35,2.142,1.744,0.275,-2.051,1.895,-1.289,0.905,-4.029,1.851
0.0,1.39,-1.112,0.504,-2.865,1.177,-0.91,-3.075,2.983,4.42,-2.757
2.0,-0.116,2.433,-0.443,3.16,0.298,0.893,1.444,1.029,1.271,-2.09
3.0,-2.225,-2.051,3.832,1.101,3.637,1.1,2.404,4.604,-2.521,-1.985
2.0,-2.265,3.836,-0.135,-0.841,1.818,1.903,1.71,0.76,-0.882,-4.364
0.0,1.1,1.588,2.515,-0.644,1.553,-0.453,-2.453,-0.037,2.048,-0.528
0.0,0.778,1.755,-0.427,-0.43,-0.716,-4.175,-1.036,0.217,-1.867,-0.626
3.0,-0.46,-4.378,2.854,-0.694,-0.375,1.084,-0.016,1.336,-4.823,-4.55
2.0,-1.985,4.727,1.431,0.336,1.066,2.986,2.218,0.747,0.386,-4.365
0.0,1.786,0.166,-2.017,-1.884,-0.524,-2.489,-2.01,3.609,2.02,-2.612
2.0,-4.356,0.385,-0.611,0.636,2.045,4.133,4.956,0.938,0.232,-2.74
2.0,-1.531,1.027,4.378,0.303,3.526,2.598,2.0,3.464,-2.529,-0.008
2.0,-1.717,-1.33,-0.435,-0.473,1.094,3.09,3.841,1.831,-0.69,-1.366
3.0,-1.068,-2.738,1.529,2.683,1.579,2.151,1.256,3.68,-1.315,-3.493
1.0,-1.878,0.526,0.385,1.206,0.088,4.561,0.034,-1.263,-0.832,-0.027
0.0,2.597,-0.71,-0.222,-2.408,0.397,1.374,-2.7,3.342,4.815,-2.405
2.0,-2.541,3.845,-0.625,-0.287,2.32,1.224,1.607,1.484,-1.084,-4.65
1.0,3.216,-1.032,1.463,-1.443,-3.672,-0.912,0.113,4.971,0.613,1.83
1.0,3.215,3.295,1.336,-2.858,-4.548,-2.468,0.848,1.929,-3.411,2.611
0.0,1.055,0.651,-1.659,-1.453,-0.979,-3.549,-1.377,-0.294,1.824,-0.526
2.0,-1.819,0.106,-0.635,-1.567,3.825,3.646,1.597,0.103,-0.155,-3.512
2.0,-1.044,0.049,1.043,-0.733,-2.382,3.222,1.233,0.843,-1.065,3.311
3.0,-1.709,-1.407,0.925,0.597,3.403,2.956,1.086,1.326,-1.399,-3.119
1.0,1.526,3.12,1.311,0.629,-0.337,3.204,0.505,0.213,-2.014,0.951
2.0,0.475,0.724,1.409,-1.873,-0.686,1.897,1.722,3.127,0.022,1.169
3.0,-4.352,-2.247,1.037,0.376,2.289,2.268,0.924,2.085,-2.539,-2.355
0.0,1.386,-1.045,-2.587,-3.781,2.589,-0.604,-3.695,1.435,5.671,-3.33
1.0,2.774,2.604,1.123,0.045,-0.829,3.741,0.949,0.519,-3.444,-0.017
3.0,-3.056,-2.075,2.516,1.261,1.268,2.367,2.393,1.337,-2.293,-1.563
2.0,-1.014,2.27,-0.05,-2.223,0.583,2.499,0.523,0.954,-0.949,-1.024
3.0,-3.228,-2.064,3.463,-0.082,2.038,-0.597,2.319,2.176,0.074,-0.045
1.0,1.256,2.601,1.822,-1.609,-3.302,0.805,2.077,3.481,1.273,0.725
0.0,3.127,3.745,-2.895,-2.258,3.32,-1.683,-0.676,3.627,0.133,-2.91
1.0,2.626,-0.009,3.315,0.755,-0.22,3.661,-1.952,-0.874,-2.061,-0.702
0.0,2.841,2.452,-1.855,-0.492,-1.301,-3.612,-0.669,1.16,-0.997,-1.504
3.0,1.385,3.97,3.678,-1.191,-0.742,3.987,2.026,-1.84,-1.98,0.351
2.0,-4.201,0.386,-1.421,-2.323,2.425,6.425,3.017,0.248,-2.026,-1.59
2.0,-1.685,-0.729,-3.019,-1.179,0.814,3.563,2.948,2.696,-0.812,-0.493
0.0,1.464,1.866,-0.945,-0.736,0.464,-1.505,-0.621,2.423,-0.163,-1.254
1.0,1.31,-1.029,-0.68,-3.073,-1.772,1.449,2.506,2.803,-3.642,2.239
3.0,-0.124,-3.938,-0.077,0.138,1.222,-2.492,0.946,1.792,-2.11,-2.292
2.0,-3.163,2.672,0.299,0.292,1.52,2.143,1.444,0.811,-1.676,-2.567
0.0,2.533,1.196,3.308,-0.15,-0.191,-1.812,-2.609,1.112,2.78,-1.02
2.0,-2.675,3.33,0.148,-0.05,0.836,2.518,2.341,-1.056,-0.57,-2.715
2.0,-2.32,-0.423,-8.06,-0.27,5.008,-1.861,1.649,5.614,-0.047,-4.775
3.0,0.528,-3.441,-0.753,0.461,1.416,-0.131,0.364,1.106,-1.635,-4.001
3.0,-8.663,0.267,1.744,3.227,4.555,3.647,0.207,1.159,0.955,-1.916
2.0,-2.138,2.107,-4.024,-3.883,4.275,1.199,2.148,1.67,-2.174,-1.489
0.0,0.476,0.272,-3.042,-2.908,2.7,0.467,-2.167,1.095,2.667,-2.009
3.0,-0.002,-1.05,-1.412,4.237,0.826,-1.157,0.927,5.085,-3.44,-1.032
3.0,-0.822,-3.369,0.462,0.538,1.772,-0.442,2.014,0.703,0.129,-1.992
2.0,-1.699,3.194,2.688,-5.223,-1.124,5.311,0.248,0.448,-1.255,2.056
3.0,-3.039,-0.335,0.455,1.174,2.01,0.736,1.357,0.98,-3.642,-0.646
2.0,-2.345,3.233,0.697,0.731,0.32,2.873,2.041,-1.213,-1.589,-0.549
0.0,1.392,0.714,-1.605,-1.657,0.328,-3.485,-2.138,0.515,1.515,-1.361
2.0,-1.104,5.186,-4.028,-0.21,3.543,-1.718,-0.837,3.684,-0.903,-4.078
1.0,-1.643,1.001,-0.113,-0.122,0.342,3.901,1.051,1.636,-0.485,0.783
2.0,-1.317,2.112,-0.129,-1.061,3.112,5.095,2.294,0.888,0.979,-3.392
3.0,-3.889,-1.197,0.515,3.881,4.172,2.684,0.347,4.172,-2.706,-3.406
0.0,1.719,3.793,-0.921,-0.566,2.024,-0.864,-1.174,3.348,-0.4,-1.833
2.0,-3.355,1.113,-3.21,-3.713,2.537,2.482,1.627,0.429,-2.945,-0.149
0.0,1.427,-0.485,0.786,-2.369,0.815,0.206,-0.197,-1.315,3.464,0.5
2.0,-2.317,2.383,2.238,0.126,-2.586,3.801,2.053,0.617,1.304,0.895
0.0,-0.536,-0.619,-1.146,-3.276,5.781,1.197,-2.702,-1.266,5.127,-0.95
2.0,-2.153,1.382,-3.049,-0.747,1.316,-0.466,2.334,1.49,-3.06,-1.375
0.0,0.352,3.09,-2.048,-1.394,3.114,-2.612,-2.801,2.907,-0.406,-2.245
3.0,0.953,0.009,-3.809,-1.184,-0.73,-1.574,-1.084,-1.164,1.985,0.43
1.0,2.246,1.636,1.366,-1.929,1.257,0.676,2.323,2.621,-1.936,3.121
0.0,2.746,1.434,-1.5,-1.385,0.06,-1.772,0.127,3.337,-3.704,1.263
0.0,2.865,3.891,-2.748,0.4,0.219,-4.924,-0.542,2.675,-0.692,-1.441
0.0,-0.681,0.307,-0.43,0.027,-2.034,-2.681,-2.201,1.788,0.228,-1.232
1.0,-2.165,0.956,1.834,0.031,2.602,3.878,1.777,-2.114,-0.112,-0.058
0.0,4.783,0.878,-1.917,-2.17,1.173,-0.404,-2.643,1.879,2.988,-3.407
2.0,-0.729,2.083,1.901,0.071,1.815,2.845,0.902,1.134,0.202,-3.672
2.0,-2.98,1.292,-1.863,-1.356,2.171,1.325,1.134,-0.039,-2.081,-2.022
0.0,1.232,1.975,0.963,0.429,-0.919,-1.673,-0.373,-0.209,-0.104,0.831
3.0,-4.483,-2.301,-0.247,5.256,0.527,2.458,-2.171,-0.339,-0.638,-3.266
1.0,1.215,1.536,2.535,-1.455,-1.068,3.936,2.372,2.728,0.565,-0.947
1.0,2.004,-0.717,2.133,-0.211,-2.041,-0.979,-2.891,0.809,-3.959,3.021
1.0,4.082,3.635,2.422,-2.941,-0.592,0.207,2.986,0.789,-3.932,2.726
1.0,-3.392,2.214,0.724,-0.272,-1.218,2.865,0.621,-1.637,-0.813,1.677
3.0,-1.189,-1.151,5.801,-1.596,2.433,2.878,3.111,-0.371,1.628,0.623
0.0,2.275,1.495,-2.456,-1.949,1.614,-0.373,-4.508,4.627,1.458,-4.794
3.0,-1.448,-2.186,3.321,-1.232,0.371,0.17,2.584,0.57,-2.806,-0.535
2.0,-1.266,0.361,-0.97,-3.471,1.329,0.015,2.454,1.189,-0.49,-1.203
1.0,4.647,2.506,1.201,-1.072,-0.804,0.019,0.435,0.575,-4.741,2.968
0.0,-0.063,1.106,0.88,-0.597,2.125,-2.211,-2.884,-0.778,2.5,-0.765
1.0,0.506,-0.128,-1.099,-0.836,-3.17,1.522,1.582,2.503,-2.042,2.587
3.0,-2.877,-2.053,2.131,-0.524,3.525,1.111,2.256,2.919,-0.602,-2.256
1.0,3.277,1.107,0.556,-3.166,-1.439,-2.349,1.269,2.038,-3.952,3.853
3.0,0.275,0.744,1.843,3.162,3.391,4.316,0.985,0.054,-2.577,-2.028
2.0,-0.477,1.778,-1.564,-1.45,2.355,1.947,2.521,2.345,-0.051,-2.48
3.0,-2.071,0.277,2.23,3.084,1.322,2.69,1.602,4.394,-3.696,-0.582
3.0,1.927,0.122,0.815,3.578,0.339,0.948,2.299,1.803,-2.658,-0.319
0.0,3.039,3.759,-4.4,-0.322,-2.421,-3.224,2.508,5.484,-2.383,-0.649
2.0,-0.319,4.011,0.583,-1.629,1.983,3.339,-1.034,1.696,-0.894,-2.292
2.0,0.681,1.827,1.582,-1.497,0.4,3.382,1.868,1.657,0.467,-2.403
1.0,4.129,4.824,3.154,-2.561,-1.852,-0.249,1.634,0.243,-3.442,1.798
0.0,-1.635,-1.172,-2.687,-2.885,1.306,0.09,-0.621,-0.48,3.246,0.017
2.0,-1.962,0.466,-3.547,-3.62,2.782,1.576,0.993,0.253,-4.187,-0.095
1.0,1.174,0.394,-0.116,-1.532,0.711,-2.034,-1.31,1.165,1.655,-1.123
3.0,0.973,0.706,4.96,-1.712,-0.044,1.966,3.721,3.088,-2.419,2.051
0.0,0.308,0.087,1.853,-1.501,3.876,-1.313,-4.026,-1.778,4.126,-1.26
3.0,-2.706,-1.613,0.751,1.298,1.605,0.753,1.109,1.358,-1.114,-0.573
1.0,4.565,2.823,3.252,-1.12,-1.795,-1.634,-0.282,-0.019,-5.028,3.261
3.0,0.678,-1.151,2.276,1.878,0.94,2.77,-0.189,1.4,-3.219,-2.392
0.0,1.549,3.991,-1.736,0.43,1.747,-2.944,-0.306,1.834,-0.702,-0.464
0.0,1.819,2.077,-4.556,-1.907,1.881,0.143,-1.211,1.173,0.943,-1.464
2.0,-2.93,2.001,-2.37,4.038,1.851,-0.603,2.524,0.261,-3.744,-4.288
2.0,-0.772,0.506,-2.558,-2.672,2.425,1.841,1.946,3.575,-0.812,-1.785
1.0,1.822,4.282,2.16,0.695,-0.64,0.386,-0.11,-0.081,-1.671,0.988
0.0,0.639,0.946,-1.414,-1.799,1.329,-0.935,-0.552,-0.868,1.358,0.285
3.0,-1.656,-2.014,-0.677,3.06,-0.395,0.464,0.326,-1.994,-0.142,-1.545
2.0,-1.682,0.538,-1.174,-5.609,1.724,1.448,1.565,1.314,-4.156,-0.88
1.0,1.11,0.147,0.586,-0.955,-2.653,-0.198,-0.848,0.146,-3.724,2.319
3.0,-1.083,-3.161,1.421,0.137,2.107,-1.22,2.018,5.021,-1.251,-1.659
3.0,1.371,1.917,4.877,4.074,-0.359,2.123,0.773,1.917,-3.945,0.907
1.0,2.703,3.836,1.448,-0.747,-2.707,-0.492,0.188,0.874,-2.618,2.115
1.0,-2.4,-0.008,0.501,1.27,-1.335,7.723,0.61,0.24,0.549,-1.177
3.0,-0.529,0.923,1.228,3.255,3.197,4.875,-0.052,2.324,-0.729,-0.624
2.0,1.484,-0.739,-0.952,-4.094,-0.654,-1.061,3.675,5.471,-0.643,3.75
0.0,2.381,-0.824,-3.104,-2.341,-1.175,-1.714,-2.082,2.734,2.976,-3.129
2.0,-1.811,-0.854,-1.683,-3.557,1.724,3.554,2.492,2.956,0.412,-1.237
1.0,2.108,0.826,3.38,-2.023,-0.349,0.651,0.121,-0.048,-2.904,2.038
2.0,-1.199,-0.357,-3.554,6.082,1.466,3.036,-0.367,0.911,-0.275,-2.593
2.0,-1.851,1.16,-3.162,0.042,-0.926,-1.072,1.521,2.226,-2.239,0.626
2.0,1.904,-1.834,-3.456,-3.465,0.346,-1.91,-3.393,1.528,4.741,-2.904
0.0,1.225,2.358,2.013,-1.406,3.756,-0.217,-3.392,2.865,1.907,-2.493
3.0,-0.521,-2.387,4.434,1.754,2.88,1.261,0.369,-0.849,-3.425,-3.373
1.0,5.338,6.417,4.857,-2.078,-0.468,-0.866,1.433,-0.023,-2.026,-0.057
2.0,-2.026,0.942,-5.789,-3.22,3.982,-0.056,0.895,2.175,-2.725,-1.006
2.0,-3.475,3.659,0.317,-0.211,-0.043,0.979,2.046,0.07,1.784,-1.829
2.0,-1.32,-1.047,-1.624,-2.1,0.429,-0.527,-1.557,-1.065,3.449,0.56
1.0,5.663,1.793,1.252,-1.188,-2.471,-1.643,-0.568,-0.881,-7.022,2.95
0.0,-0.05,-1.478,-0.846,-2.006,0.338,-1.049,-1.65,-3.21,3.572,0.943
0.0,0.787,3.361,-2.89,0.245,0.329,-1.936,-0.506,1.493,-2.28,-1.206
1.0,1.585,3.514,3.575,1.755,-3.937,2.0,-3.146,-0.571,-2.025,1.374
2.0,-2.082,5.244,-0.289,-3.472,0.368,0.443,-1.279,0.851,-1.247,-0.247
3.0,-7.142,-3.262,-0.321,-0.101,2.934,3.55,0.148,0.457,-1.357,-4.118
1.0,1.454,2.492,4.062,0.002,0.309,3.735,0.942,0.507,-0.192,0.441
3.0,-2.334,-0.755,-0.178,4.038,2.96,3.163,1.057,3.045,1.895,-1.044
0.0,3.754,2.285,-2.876,-0.874,-0.724,-1.398,0.385,1.941,0.195,-1.056
0.0,0.991,2.286,-2.362,-0.827,0.844,-0.08,0.963,0.533,0.332,1.003
3.0,1.319,-1.181,1.179,0.572,-0.65,-0.35,2.556,1.872,-1.429,0.962
3.0,-1.98,1.112,2.125,2.011,1.015,3.256,2.804,0.606,-0.977,0.319
0.0,2.31,1.37,-0.618,-1.457,2.407,-4.835,-4.305,-0.046,3.479,-2.702
3.0,0.628,-1.013,1.959,3.935,2.076,-0.371,2.808,3.913,-1.791,-0.915
1.0,3.273,2.249,3.918,0.356,-2.024,4.265,-0.527,0.722,-3.04,0.22
1.0,3.894,3.278,2.26,-1.474,-0.272,2.902,3.444,1.387,-2.235,1.807
1.0,1.07,1.162,3.209,-0.485,0.576,2.503,0.921,0.156,-1.693,1.722
3.0,-4.876,-0.633,0.647,1.875,1.817,3.115,0.34,0.155,-1.19,-1.536
3.0,-2.506,-1.423,1.156,6.36,0.823,1.871,-0.162,-0.224,1.426,-1.593
1.0,1.471,2.324,1.41,-1.942,-0.898,0.471,1.376,-0.49,-3.899,3.243
3.0,-2.835,0.106,2.245,5.136,1.857,4.446,0.378,1.466,-0.691,-1.135
0.0,4.528,4.512,0.441,-1.142,5.704,-0.693,-3.896,2.959,1.12,-4.871
0.0,0.909,1.018,-2.927,-1.53,0.767,-2.283,-2.034,-0.318,1.245,-0.283
2.0,-1.712,2.305,-4.069,0.957,4.128,-0.023,-0.275,-1.142,-2.387,-0.304
2.0,-0.864,3.801,1.358,0.572,-3.009,0.36,2.566,-0.856,-3.241,1.484
2.0,-0.924,1.345,-2.534,1.034,0.762,-2.239,1.845,-0.942,-5.388,-0.835
3.0,-2.936,-0.959,-0.523,2.622,1.271,0.565,0.893,1.84,-0.845,0.375
0.0,0.112,1.652,-2.4,-0.488,0.032,-1.547,-2.146,3.161,0.13,-1.586
2.0,0.184,-3.853,-2.986,-5.516,1.293,4.936,3.592,3.479,-0.342,0.347
3.0,2.1,-3.174,4.13,2.778,0.859,-1.39,0.957,3.332,-5.324,-2.412
0.0,-0.653,2.119,-0.904,-1.821,5.332,-1.914,-4.054,-1.351,2.248,-1.156
3.0,1.253,-4.623,1.191,1.821,1.987,1.435,0.065,0.563,-3.225,-5.84
2.0,-1.66,0.708,-3.185,-1.348,2.889,1.991,0.794,2.912,-1.903,-1.513
3.0,-2.257,0.501,2.558,1.264,1.717,4.196,2.231,1.887,-0.577,-0.218
